Crosby, Texas,76075.0,1
Bell, Kentucky,80499.0,15
Worth, Georgia,160180.0,44
Noble, Oklahoma,118305.0,8
Lyon, Kentucky,199686.0,0
Marshall, Alabama,199866.0,102
Grand Isle, Vermont,402113.0,1
Racine, Wisconsin,214919.0,66
Newton, Georgia,299740.0,357
Starr, Texas,105912.0,94
Bates, Missouri,182266.0,36
Newberry, South Carolina,198539.0,47
Granite, Montana,419066.0,3
Sumner, Tennessee,438946.0,127
Sanpete, Utah,365412.0,2
Schuyler, New York,199653.0,5
Henry, Georgia,342752.0,0
Seminole, Georgia,136533.0,30
Edmunds, South Dakota,196219.0,1
Fulton, Georgia,443808.0,11
Clark, Wisconsin,157258.0,12
Crawford, Missouri,182536.0,23
Carbon, Wyoming,236438.0,8
Mccracken, Kentucky,178386.0,43
Jo Daviess, Illinois,218674.0,2
Gulf, Florida,359223.0,27
Meade, South Dakota,332743.0,41
Washington, Illinois,143917.0,27
Randolph, Georgia,77706.0,9
Anderson, Texas,163503.0,48
Elko, Nevada,405535.0,38
Jeff Davis, Georgia,132797.0,13
Suffolk, New York,739403.0,41
Lumpkin, Georgia,331261.0,13
Franklin, Indiana,262515.0,3
Wyandot, Ohio,171013.0,2
Butte, South Dakota,246100.0,7
Washington, New York,211460.0,23
Keweenaw, Michigan,197211.0,1
Waupaca, Wisconsin,211438.0,49
Hutchinson, Texas,98662.0,16
Carter, Oklahoma,133185.0,15
Colusa, California,382552.0,60
Midland, Texas,288916.0,54
Garfield, Colorado,630404.0,41
Val Verde, Texas,184216.0,33
Marshall, Mississippi,136418.0,0
Lake, Minnesota,242335.0,5
Big Stone, Minnesota,150689.0,2
Collier, Florida,646262.0,957
Rogers, Oklahoma,258927.0,75
Reno, Kansas,138689.0,30
Sheridan, Wyoming,399675.0,6
Skamania, Washington,563786.0,6
Anderson, South Carolina,269227.0,738
Ulster, New York,376147.0,34
Walton, Georgia,354024.0,79
Crawford, Arkansas,171055.0,30
Pike, Missouri,159969.0,9
Maverick, Texas,199823.0,48
Wharton, Texas,212492.0,78
Charlton, Georgia,172930.0,18
Allegheny, Pennsylvania,218640.0,2
Jefferson, Kentucky,235487.0,0
Decatur, Tennessee,144377.0,15
Harford, Maryland,391688.0,350
Montgomery, Illinois,92475.0,1
Mcdonald, Missouri,162034.0,80
Lanier, Georgia,179968.0,24
Shannon, Missouri,158473.0,13
Menifee, Kentucky,118718.0,4
Donley, Texas,101186.0,2
Gallia, Ohio,151338.0,21
Wirt, West Virginia,90131.0,4
Delaware, Ohio,471978.0,60
Bartholomew, Indiana,239041.0,62
Kerr, Texas,367736.0,34
Culpeper, Virginia,415221.0,26
Redwood, Minnesota,130845.0,8
Hamilton, Nebraska,247541.0,2
Wilkinson, Georgia,111963.0,19
Clinch, Georgia,104334.0,10
Orange, Florida,412398.0,4367
Brown, Wisconsin,261734.0,76
Russell, Alabama,149073.0,45
Meade, Kentucky,248559.0,11
Crook, Oregon,417300.0,43
Colfax, New Mexico,204103.0,17
Daviess, Kentucky,187146.0,10
Kossuth, Iowa,131639.0,14
Greenlee, Arizona,152985.0,1
Custer, Colorado,395379.0,9
Manatee, Florida,496097.0,1484
Bradford, Pennsylvania,193817.0,0
Lawrence, Indiana,170270.0,69
Noble, Ohio,191044.0,1
Clearwater, Idaho,314258.0,29
Scott, Minnesota,431823.0,6
Polk, Missouri,206623.0,43
Fayette, Texas,432338.0,9
Roscommon, Michigan,142135.0,26
Henry, Kentucky,198083.0,2
Knott, Kentucky,81788.0,0
Preston, West Virginia,147182.0,54
Polk, Tennessee,199808.0,32
Bullitt, Kentucky,274347.0,33
Bedford, Tennessee,283810.0,81
Douglas, Minnesota,314691.0,21
Shelby, Illinois,135012.0,4
Pitkin, Colorado,1972747.0,5
York, Virginia,426041.0,106
Campbell, Tennessee,187640.0,61
Hart, Georgia,273299.0,46
Clayton, Georgia,238662.0,6
Troup, Georgia,189695.0,51
Hawkins, Tennessee,204471.0,74
Mcnairy, Tennessee,137931.0,100
Stephens, Georgia,182834.0,17
Todd, Kentucky,160041.0,2
Marion, Texas,153651.0,59
Searcy, Arkansas,117440.0,6
Spartanburg, South Carolina,252542.0,1031
Upshur, Texas,224145.0,101
Coosa, Alabama,154440.0,25
Winkler, Texas,136095.0,2
Echols, Georgia,145458.0,2
Ventura, California,838230.0,176
Cumberland, Maine,497717.0,23
Champaign, Ohio,206601.0,15
Nodaway, Missouri,201347.0,3
Doniphan, Kansas,138482.0,4
Yolo, California,640182.0,56
Johnson, Missouri,246847.0,18
Adair, Oklahoma,113347.0,47
Henry, Alabama,148515.0,14
Baker, Oregon,256078.0,6
Montgomery, Maryland,586892.0,0
Piatt, Illinois,189329.0,7
Rusk, Wisconsin,164872.0,19
Ozark, Missouri,219237.0,18
Somerset, New Jersey,548744.0,1
Siskiyou, California,319937.0,54
Haywood, Tennessee,133027.0,24
Grand, Colorado,743122.0,4
Gooding, Idaho,332949.0,14
Moore, Tennessee,290593.0,13
Boyle, Kentucky,189827.0,4
Mackinac, Michigan,175127.0,5
Henry, Illinois,141682.0,6
Hillsdale, Michigan,199111.0,33
Sawyer, Wisconsin,307440.0,14
Sumter, Alabama,78472.0,15
Greensville, Virginia,125912.0,12
Ferry, Washington,326837.0,2
Clarke, Alabama,134882.0,40
Ben Hill, Georgia,113360.0,17
Davis, Iowa,179102.0,2
Dodge, Georgia,121849.0,20
Cherokee, Georgia,452330.0,119
Henry, Ohio,184146.0,14
Deaf Smith, Texas,147670.0,6
Hillsborough, Florida,411251.0,2037
Davis, Utah,555354.0,36
Livingston, Michigan,375084.0,72
Robertson, Tennessee,381204.0,55
Knox, Illinois,97533.0,30
Washita, Oklahoma,81670.0,25
Weston, Wyoming,238183.0,2
Jackson, Colorado,247543.0,0
Nassau, New York,710160.0,1113
Wilbarger, Texas,100860.0,3
Kauai, Hawaii,1002877.0,183
King William, Virginia,295299.0,8
Livingston, Missouri,152028.0,1
Okfuskee, Oklahoma,103836.0,9
Essex, Virginia,260039.0,5
Livingston, Kentucky,119822.0,5
Grand Forks, North Dakota,255986.0,9
Noble, Indiana,206042.0,12
Woodford, Illinois,212458.0,11
Lawrence, Kentucky,159577.0,0
Fergus, Montana,294921.0,9
Ralls, Missouri,200366.0,9
Minnehaha, South Dakota,309930.0,60
Lewis And Clark, Montana,453703.0,99
Greene, Tennessee,200276.0,174
Delta, Michigan,148668.0,5
Monroe, Georgia,292779.0,28
Tillamook, Oregon,518093.0,16
Cross, Arkansas,123109.0,25
Harrison, Iowa,168554.0,17
Pine, Minnesota,235232.0,65
Marshall, Illinois,120884.0,5
Storey, Nevada,546838.0,34
Pima, Arizona,344560.0,650
Warren, Tennessee,181942.0,65
Gregg, Texas,213386.0,88
Lamar, Mississippi,234199.0,70
Carson City, Nevada,484320.0,191
Rio Arriba, New Mexico,239774.0,77
Cherokee, Alabama,176467.0,48
Meagher, Montana,306570.0,3
Sullivan, Tennessee,203032.0,315
Shelby, Texas,162843.0,42
Dekalb, Georgia,344517.0,0
Rockingham, New Hampshire,537916.0,5
Faulkner, Arkansas,216856.0,116
Angelina, Texas,180669.0,93
Livingston, Illinois,135230.0,20
Elk, Pennsylvania,112932.0,0
Piscataquis, Maine,174106.0,3
Jefferson, Montana,508489.0,26
Boone, Illinois,222067.0,32
Mcdonough, Illinois,93067.0,3
Wright, Missouri,175466.0,16
Leon, Texas,281722.0,19
Tarrant, Texas,343650.0,98
Florence, South Carolina,189497.0,470
Hancock, Ohio,207703.0,8
Ward, North Dakota,281446.0,37
Franklin, Tennessee,241601.0,97
Young, Texas,149944.0,3
Bourbon, Kansas,98340.0,16
Ramsey, North Dakota,197178.0,4
Chicot, Arkansas,61652.0,3
Bexar, Texas,303016.0,620
Yuba, California,414026.0,224
Tattnall, Georgia,156120.0,23
Kalkaska, Michigan,185716.0,55
Benton, Tennessee,151803.0,24
San Joaquin, California,545859.0,746
Kendall, Illinois,323411.0,78
Clay, Arkansas,82933.0,9
Mchenry, North Dakota,165342.0,1
Warren, Iowa,280187.0,52
Kanabec, Minnesota,235438.0,23
Mason, Illinois,72792.0,13
Marion, Georgia,163193.0,2
Butler, Pennsylvania,333500.0,0
Monroe, Indiana,305811.0,42
Warren, Kentucky,254151.0,37
Wagoner, Oklahoma,255850.0,42
Whitman, Washington,415330.0,15
Love, Oklahoma,165438.0,14
Shawano, Wisconsin,191371.0,36
Lee, Virginia,106594.0,24
Wabash, Illinois,120348.0,0
Denton, Texas,484565.0,72
Monroe, Pennsylvania,299975.0,0
Bannock, Idaho,331878.0,1
Muskogee, Oklahoma,115644.0,84
Plymouth, Iowa,222537.0,14
Lavaca, Texas,290240.0,13
Albany, New York,309987.0,18
Garrett, Maryland,262721.0,41
Ogemaw, Michigan,147836.0,15
Simpson, Kentucky,188526.0,12
Inyo, California,526281.0,84
Richmond, Virginia,213261.0,6
Lee, Florida,428059.0,1299
Wayne, Pennsylvania,244873.0,0
Pontotoc, Oklahoma,147647.0,27
Osceola, Michigan,148782.0,26
Scott, Tennessee,142002.0,32
Brewster, Texas,266195.0,11
Anoka, Minnesota,357700.0,48
Santa Rosa, Florida,361395.0,234
Walworth, Wisconsin,321507.0,18
Shiawassee, Michigan,165840.0,16
Dorchester, Maryland,210864.0,15
Iowa, Wisconsin,261079.0,22
Linn, Missouri,101137.0,5
Harrison, Missouri,117146.0,5
Kittson, Minnesota,98743.0,0
Carter, Tennessee,188601.0,73
Crawford, Kansas,110619.0,35
Clay, Texas,165823.0,16
Hancock, Georgia,159661.0,16
Clinton, Illinois,187712.0,15
Pulaski, Virginia,202725.0,50
Stephenson, Illinois,119445.0,9
Logan, Illinois,123574.0,20
Doddridge, West Virginia,108262.0,1
Platte, Missouri,339426.0,44
Woodward, Oklahoma,137121.0,11
Giles, Virginia,172081.0,24
Nicholas, Kentucky,129729.0,0
El Paso, Colorado,480470.0,411
Sonoma, California,812565.0,636
Laramie, Wyoming,370304.0,78
Allegany, New York,105442.0,0
Franklin, Maine,227249.0,8
Calhoun, Iowa,113566.0,7
Rensselaer, New York,278998.0,13
Flagler, Florida,403206.0,228
Chemung, New York,136972.0,9
Leavenworth, Kansas,294120.0,32
Hale, Texas,109123.0,17
Pueblo, Colorado,314260.0,34
Monroe, Michigan,233275.0,177
Scott, Kentucky,282415.0,9
Muhlenberg, Kentucky,108184.0,11
Northumberland, Virginia,413165.0,7
Antrim, Michigan,273467.0,20
Jackson, Texas,207060.0,7
Erath, Texas,263751.0,51
Sullivan, Missouri,69269.0,7
Victoria, Texas,215938.0,106
Marion, West Virginia,144283.0,103
Clark, Kentucky,209749.0,13
Fillmore, Minnesota,246444.0,16
Osage, Missouri,242671.0,2
Wilcox, Alabama,109234.0,46
Taylor, Georgia,119171.0,12
Wise, Virginia,102428.0,42
Lincoln, Oklahoma,146371.0,21
Jackson, Wisconsin,188265.0,9
Cherokee, Kansas,97682.0,30
Madison, Montana,613604.0,4
Lawrence, Missouri,171268.0,15
Cass, Missouri,307976.0,54
Campbell, Virginia,239626.0,76
Grundy, Illinois,268212.0,18
Sequoyah, Oklahoma,124941.0,101
Kinney, Texas,116509.0,5
Marin, California,1605759.0,91
Hardin, Kentucky,228860.0,12
Otero, New Mexico,184141.0,165
Smyth, Virginia,126266.0,18
Blanco, Texas,566688.0,12
Kit Carson, Colorado,237785.0,2
Hinds, Mississippi,128618.0,83
Rockcastle, Kentucky,107778.0,4
Marquette, Wisconsin,194400.0,11
Lewis, Tennessee,179634.0,30
Madison, Alabama,314139.0,380
Liberty, Georgia,203219.0,105
Chaffee, Colorado,620081.0,6
Sanders, Montana,390765.0,29
Modoc, California,194734.0,19
Tyler, West Virginia,97389.0,7
Traverse, Minnesota,80285.0,2
Taylor, Wisconsin,186218.0,15
Thurston, Nebraska,137341.0,0
Wyandotte, Kansas,182642.0,59
Walker, Texas,288687.0,73
Glascock, Georgia,167073.0,1
Chelan, Washington,578040.0,32
Gadsden, Florida,169055.0,114
Marion, Alabama,120508.0,19
Trinity, Texas,171496.0,23
Kalamazoo, Michigan,248808.0,255
Missoula, Montana,579523.0,115
Kittitas, Washington,553936.0,5
Perry, Arkansas,126571.0,41
Pierce, Nebraska,221126.0,7
Contra Costa, California,910634.0,318
Olmsted, Minnesota,326490.0,50
Union, Oregon,290758.0,6
Forsyth, Georgia,597013.0,125
Jackson, Mississippi,192921.0,138
Muscatine, Iowa,178047.0,29
Fremont, Idaho,458772.0,8
Garza, Texas,119743.0,13
Passaic, New Jersey,475121.0,0
Eaton, Michigan,235095.0,118
Sullivan, New York,289101.0,23
Preble, Ohio,197827.0,24
Horry, South Carolina,323822.0,2
Sevier, Tennessee,435526.0,194
Tipton, Tennessee,233095.0,140
Seward, Kansas,146294.0,13
Ozaukee, Wisconsin,390114.0,9
Ward, Texas,173727.0,61
Terrell, Georgia,105631.0,7
Independence, Arkansas,135273.0,176
Koochiching, Minnesota,147368.0,4
Wayne, Iowa,109583.0,13
Warren, Ohio,351315.0,60
Autauga, Alabama,246960.0,55
Boone, Iowa,191458.0,20
Dickinson, Iowa,318731.0,10
Monongalia, West Virginia,237587.0,145
Barry, Missouri,192083.0,38
Dent, Missouri,164423.0,4
Genesee, Michigan,174775.0,66
Comanche, Oklahoma,129529.0,13
Richland, North Dakota,173931.0,4
Union, Florida,226991.0,31
Webster, Nebraska,112373.0,0
Real, Texas,279272.0,2
Clay, Georgia,120280.0,8
Oklahoma, Oklahoma,210089.0,23
Appomattox, Virginia,228844.0,3
Glacier, Montana,179038.0,12
Hickman, Kentucky,103351.0,2
Stafford, Virginia,494733.0,286
Boyd, Kentucky,119236.0,14
Delaware, New York,206544.0,23
Butts, Georgia,232635.0,69
Forest, Wisconsin,185566.0,22
Worth, Iowa,142691.0,10
Lincoln, Oregon,521125.0,79
Morgan, Illinois,123056.0,24
Wetzel, West Virginia,96949.0,6
Mississippi, Missouri,94102.0,7
Glades, Florida,214450.0,31
Stephens, Texas,137365.0,4
Clark, Missouri,178709.0,24
Bergen, New Jersey,621684.0,7
Page, Iowa,109690.0,7
Harmon, Oklahoma,45815.0,3
Manitowoc, Wisconsin,189343.0,35
Caldwell, Texas,288180.0,26
Dillon, South Carolina,130194.0,175
Colorado, Texas,253230.0,36
Clarke, Georgia,302182.0,0
Mcpherson, Kansas,211137.0,5
Henry, Missouri,160373.0,74
Holmes, Florida,166828.0,64
Calhoun, West Virginia,89677.0,1
Broome, New York,163439.0,58
Macon, Illinois,115764.0,27
Lake, Indiana,225676.0,61
Suwannee, Florida,221085.0,144
Taos, New Mexico,398368.0,66
Ochiltree, Texas,148157.0,0
Jasper, Illinois,97492.0,0
Twin Falls, Idaho,383659.0,57
Chippewa, Wisconsin,265240.0,30
Fulton, New York,170764.0,22
Jasper, Iowa,174766.0,32
Orange, Vermont,274401.0,3
Park, Montana,605618.0,21
Kane, Utah,438671.0,8
Kitsap, Washington,586604.0,380
Coles, Illinois,104830.0,22
Fremont, Colorado,340844.0,42
Lafayette, Wisconsin,180094.0,14
Lamar, Alabama,110459.0,9
Pershing, Nevada,212863.0,25
Craig, Virginia,196302.0,0
Monroe, New York,221405.0,229
Wythe, Virginia,180708.0,22
Red Lake, Minnesota,152300.0,0
Lubbock, Texas,210907.0,32
Thurston, Washington,526038.0,264
Montgomery, Virginia,311055.0,43
Jennings, Indiana,180356.0,22
Hardeman, Tennessee,128428.0,72
Wayne, Tennessee,150308.0,22
Van Buren, Arkansas,130588.0,28
Wadena, Minnesota,192520.0,3
Effingham, Georgia,293715.0,49
Madison, Georgia,255593.0,41
San Jacinto, Texas,221244.0,56
Bandera, Texas,364709.0,31
Elbert, Georgia,141577.0,22
Page, Virginia,239676.0,24
Richland, Wisconsin,198087.0,1
Grundy, Tennessee,150143.0,95
Phillips, Colorado,234144.0,0
Burleigh, North Dakota,343674.0,29
Cherokee, Oklahoma,161971.0,102
Jones, Georgia,221535.0,27
Jefferson, Iowa,158373.0,0
Merced, California,410999.0,521
Coconino, Arizona,623380.0,105
Iroquois, Illinois,112725.0,21
Highlands, Florida,244422.0,250
Chambers, Alabama,97597.0,3
Madison, Iowa,254770.0,1
Roseau, Minnesota,192951.0,7
Ford, Illinois,115224.0,24
Franklin, Texas,273253.0,25
Lincoln, Georgia,231617.0,24
Pinal, Arizona,411808.0,219
Clark, Indiana,229859.0,114
Spalding, Georgia,243597.0,148
Rains, Texas,246048.0,19
Knox, Nebraska,134684.0,6
Caribou, Idaho,304469.0,0
Spink, South Dakota,142356.0,5
Lycoming, Pennsylvania,208004.0,0
Steuben, New York,153265.0,21
Yellow Medicine, Minnesota,157868.0,5
Milwaukee, Wisconsin,209244.0,63
Washington, Virginia,213160.0,57
Albany, Wyoming,348220.0,10
Jackson, West Virginia,151032.0,88
Whitley, Kentucky,129606.0,12
Botetourt, Virginia,310832.0,34
Zavala, Texas,97553.0,15
Larimer, Colorado,567356.0,180
Boone, Missouri,273928.0,101
Adair, Missouri,167967.0,10
Lincoln, New Mexico,312115.0,26
Chippewa, Minnesota,138237.0,2
Clermont, Ohio,279253.0,141
Gasconade, Missouri,195292.0,20
Lancaster, Pennsylvania,326303.0,0
Guadalupe, Texas,362136.0,67
Miami, Indiana,127239.0,11
Giles, Tennessee,194129.0,54
Chattooga, Georgia,129709.0,37
Aroostook, Maine,150644.0,6
Jerome, Idaho,337562.0,28
Archuleta, Colorado,529517.0,26
Mason, Washington,471249.0,74
Roane, Tennessee,262179.0,78
Delaware, Indiana,139311.0,59
Taney, Missouri,260752.0,101
Schley, Georgia,156008.0,5
Renville, North Dakota,156453.0,1
Hidalgo, Texas,176651.0,616
Mercer, New Jersey,357089.0,6
Halifax, Virginia,116471.0,34
Allen, Kentucky,145145.0,9
Dooly, Georgia,119381.0,9
Cass, Iowa,126780.0,16
Alger, Michigan,187616.0,0
Lincoln, Missouri,278942.0,89
Washington, Maine,161958.0,7
Gillespie, Texas,566656.0,5
Dickenson, Virginia,81234.0,17
Cotton, Oklahoma,94939.0,2
Custer, Idaho,342467.0,1
Marshall, Kentucky,193665.0,28
Lincoln, Wisconsin,188392.0,33
Unicoi, Tennessee,182754.0,50
Presque Isle, Michigan,159600.0,17
Woods, Oklahoma,104804.0,0
Miami-Dade, Florida,493999.0,5957
Yuma, Arizona,275612.0,149
Randall, Texas,244798.0,71
Pope, Arkansas,170357.0,79
Garfield, Oklahoma,112641.0,13
Lee, Texas,338655.0,25
Oglethorpe, Georgia,255944.0,32
Crawford, Michigan,151099.0,8
Cottonwood, Minnesota,157697.0,4
Latimer, Oklahoma,102315.0,14
San Juan, Colorado,509755.0,0
Mobile, Alabama,185418.0,136
Rankin, Mississippi,243562.0,48
Phelps, Missouri,204054.0,33
Floyd, Kentucky,78044.0,3
Marion, Florida,289855.0,881
Galveston, Texas,331928.0,133
Monroe, Missouri,172956.0,28
Morris, Kansas,156155.0,5
Santa Barbara, California,969684.0,272
Cherokee, Texas,196139.0,89
Tioga, New York,180891.0,18
Coweta, Georgia,370318.0,109
Waller, Texas,369514.0,33
Bradford, Florida,217619.0,55
Jackson, Oregon,435128.0,176
Deschutes, Oregon,671647.0,71
Stearns, Minnesota,294034.0,31
Tehama, California,327171.0,89
Grady, Oklahoma,190802.0,47
Putnam, Georgia,357252.0,41
Bleckley, Georgia,155935.0,21
Castro, Texas,165421.0,3
Bryan, Georgia,356829.0,87
Seminole, Oklahoma,81801.0,26
Macon, Tennessee,177614.0,51
Lac Qui Parle, Minnesota,104464.0,2
Clay, Missouri,286073.0,42
Medina, Texas,337428.0,52
Baxter, Arkansas,190105.0,73
Miami, Kansas,328914.0,31
Spencer, Kentucky,310607.0,1
Cumberland, Pennsylvania,295064.0,0
Oxford, Maine,268013.0,28
Barbour, West Virginia,100575.0,25
Franklin, Illinois,86016.0,26
Graves, Kentucky,135179.0,31
Lee, Illinois,133231.0,34
Liberty, Florida,176439.0,12
Treutlen, Georgia,99597.0,3
Lyon, Nevada,397419.0,129
Howard, Texas,184625.0,31
Fluvanna, Virginia,315985.0,38
Rockbridge, Virginia,279402.0,28
Plumas, California,421668.0,146
Putnam, Illinois,157856.0,2
Clay, South Dakota,251120.0,3
Ontonagon, Michigan,104545.0,22
Collin, Texas,546130.0,89
Trumbull, Ohio,148861.0,24
Orleans, Vermont,264247.0,0
Grayson, Kentucky,158605.0,7
Swisher, Texas,107567.0,1
Tulsa, Oklahoma,220066.0,304
Lonoke, Arkansas,193283.0,85
Harrison, West Virginia,139250.0,37
Clinton, Iowa,175112.0,38
Clarke, Iowa,152105.0,4
Fremont, Iowa,141258.0,21
Warren, Georgia,89878.0,15
Calhoun, Arkansas,83424.0,15
Emmons, North Dakota,89656.0,4
Floyd, Georgia,209468.0,33
Windsor, Vermont,342956.0,0
Montgomery, New York,163439.0,16
Idaho, Idaho,358431.0,18
Lamb, Texas,90586.0,6
Louisa, Iowa,141023.0,30
Duchesne, Utah,323524.0,34
Palo Alto, Iowa,135262.0,18
Chambers, Texas,362624.0,93
Luna, New Mexico,154562.0,59
Livingston, New York,199063.0,18
Bourbon, Kentucky,199272.0,2
Guthrie, Iowa,190234.0,6
Garfield, Washington,215158.0,3
Sacramento, California,537465.0,2612
Miami, Ohio,222717.0,25
Huntington, Indiana,172465.0,5
Vilas, Wisconsin,325662.0,0
Mono, California,711319.0,16
Seminole, Florida,410845.0,580
Clackamas, Oregon,626907.0,401
Allegany, Maryland,117165.0,41
Jessamine, Kentucky,258761.0,15
Hancock, Mississippi,204629.0,32
Ottawa, Ohio,246744.0,4
Weakley, Tennessee,146363.0,30
Hickman, Tennessee,208000.0,112
Barton, Kansas,102645.0,12
Jackson, Oklahoma,92852.0,7
Nolan, Texas,106921.0,6
Luce, Michigan,113481.0,14
Clay, Nebraska,139532.0,2
Stanton, Nebraska,227168.0,2
Wilson, Tennessee,494878.0,94
Lincoln, Kentucky,143206.0,4
Owen, Kentucky,174287.0,3
Trimble, Kentucky,189448.0,1
Washington, Wisconsin,328731.0,10
Fentress, Tennessee,162963.0,24
Towns, Georgia,341682.0,31
Runnels, Texas,98551.0,5
Lincoln, Maine,383784.0,26
Quay, New Mexico,105248.0,5
Boone, Nebraska,199993.0,4
Otsego, New York,202934.0,17
Dickson, Tennessee,303709.0,111
Harrison, Kentucky,173365.0,1
Lander, Nevada,268356.0,49
Athens, Ohio,187367.0,20
Rutland, Vermont,269887.0,3
Gladwin, Michigan,169838.0,57
Cedar, Iowa,214138.0,7
Clinton, Kentucky,105633.0,2
Fauquier, Virginia,585407.0,43
Mecosta, Michigan,195889.0,195
Logan, Colorado,267413.0,6
Johnston, Oklahoma,123440.0,6
Placer, California,705862.0,302
Coryell, Texas,233240.0,21
Ellis, Kansas,224059.0,21
Perry, Kentucky,99948.0,3
Crisp, Georgia,142339.0,12
Buchanan, Iowa,184650.0,5
Lincoln, Washington,291219.0,1
Russell, Kansas,100079.0,10
Sherman, Kansas,145438.0,2
Chautauqua, New York,161102.0,49
Houston, Alabama,185047.0,103
Osage, Kansas,164367.0,13
Roane, West Virginia,114468.0,17
Pulaski, Georgia,143167.0,57
Cumberland, Illinois,117947.0,2
Florence, Wisconsin,217551.0,1
Franklin, New York,153736.0,0
Williams, North Dakota,332938.0,15
Macon, Alabama,78494.0,23
Caldwell, Kentucky,104669.0,1
Terry, Texas,108613.0,0
Stillwater, Montana,444107.0,16
Shelby, Alabama,333477.0,98
Licking, Ohio,303604.0,60
Comal, Texas,513380.0,178
Jackson, Indiana,200110.0,17
Greenup, Kentucky,121081.0,2
Limestone, Texas,153290.0,28
Lampasas, Texas,280915.0,13
Isabella, Michigan,199203.0,64
Box Elder, Utah,448796.0,13
Brooks, Georgia,171419.0,40
Madison, Texas,255453.0,4
Yoakum, Texas,178839.0,5
Washington, Colorado,280032.0,9
Knox, Tennessee,343933.0,722
Mercer, Pennsylvania,175331.0,1
Brown, Minnesota,213057.0,0
Columbia, Arkansas,121415.0,12
Mchenry, Illinois,299074.0,68
Marquette, Michigan,225596.0,15
Camden, Missouri,363252.0,124
Cass, Texas,147230.0,20
Franklin, Kansas,205548.0,48
Abbeville, South Carolina,171050.0,25
Langlade, Wisconsin,154521.0,6
White Pine, Nevada,204871.0,18
Washington, Pennsylvania,220362.0,1
Knox, Kentucky,122476.0,14
Chickasaw, Iowa,166293.0,11
Montgomery, Ohio,169993.0,237
Matagorda, Texas,227514.0,71
Lafayette, Missouri,213553.0,10
Dallas, Missouri,188836.0,6
Hot Springs, Wyoming,225856.0,2
Logan, Oklahoma,254902.0,57
Shelby, Indiana,208410.0,50
Del Norte, California,383404.0,113
Dawes, Nebraska,170229.0,0
Will, Illinois,307703.0,144
Lake, Florida,373604.0,489
Norman, Minnesota,159275.0,0
Alpine, California,578522.0,13
Webster, Missouri,230261.0,9
Otsego, Michigan,211904.0,20
Bond, Illinois,137648.0,2
Catoosa, Georgia,258230.0,76
Jefferson, Oklahoma,67359.0,9
Hays, Texas,480613.0,145
Hot Spring, Arkansas,137756.0,38
Elmore, Idaho,342322.0,17
Winston, Alabama,154473.0,19
Macon, Missouri,154033.0,12
Hughes, Oklahoma,93369.0,11
Crook, Wyoming,369862.0,3
Essex, New Jersey,561438.0,65
Greenville, South Carolina,328528.0,1679
Ector, Texas,200019.0,91
Penobscot, Maine,243992.0,4
Callaway, Missouri,230026.0,129
Amador, California,464120.0,87
Allegan, Michigan,297406.0,92
Yankton, South Dakota,249147.0,11
Bland, Virginia,158167.0,3
Polk, Florida,321783.0,1206
Kewaunee, Wisconsin,220165.0,22
Monroe, Arkansas,83387.0,2
Kandiyohi, Minnesota,242683.0,32
Uinta, Wyoming,286042.0,2
Crawford, Iowa,136183.0,4
Massac, Illinois,95616.0,13
Little River, Arkansas,126637.0,27
Palm Beach, Florida,497525.0,1893
Garland, Arkansas,242892.0,296
Baker, Florida,304032.0,88
Cass, North Dakota,292936.0,14
Logan, Arkansas,120481.0,20
Somervell, Texas,380018.0,7
Osceola, Florida,396324.0,836
Lawrence, Alabama,170269.0,71
Mckenzie, North Dakota,304332.0,19
Humboldt, Iowa,145401.0,3
Goliad, Texas,299688.0,16
Oneida, New York,199803.0,133
Ashtabula, Ohio,156007.0,42
Wheeler, Georgia,115922.0,6
Washtenaw, Michigan,377985.0,558
Howard, Maryland,568268.0,0
Rutherford, Tennessee,412255.0,263
Jefferson, Pennsylvania,117992.0,1
Lyon, Minnesota,202621.0,5
Taylor, Iowa,107818.0,3
Williamson, Texas,500699.0,184
Fairfield, Ohio,321363.0,38
Jackson, Ohio,122096.0,22
Martin, Minnesota,162298.0,3
Franklin, Florida,435119.0,22
Hansford, Texas,125339.0,0
Adams, North Dakota,131751.0,1
Montgomery, Tennessee,307720.0,81
Ellis, Texas,383697.0,182
Morrison, Minnesota,270892.0,6
Ray, Missouri,209941.0,76
Choctaw, Oklahoma,81382.0,62
Morris, Texas,129600.0,10
Schuylkill, Pennsylvania,131610.0,0
Franklin, Missouri,243472.0,79
La Plata, Colorado,674578.0,45
Randolph, Missouri,140135.0,14
Pemiscot, Missouri,100240.0,25
Payne, Oklahoma,191579.0,34
Gallatin, Kentucky,167728.0,0
Hamlin, South Dakota,200242.0,6
Ravalli, Montana,591903.0,53
Mayes, Oklahoma,173387.0,42
Hardin, Ohio,157140.0,5
Bay, Michigan,153699.0,72
Ashland, Ohio,201171.0,35
Butte, California,413973.0,161
Johnson, Indiana,299577.0,63
Laurel, Kentucky,165639.0,49
Union, Illinois,116558.0,22
Clarke, Virginia,510871.0,4
Sabine, Texas,176463.0,36
Montmorency, Michigan,145146.0,2
Wabaunsee, Kansas,216963.0,7
Miller, Arkansas,145384.0,24
Douglas, Wisconsin,220213.0,11
Garvin, Oklahoma,106726.0,29
Burlington, New Jersey,345135.0,0
Sussex, New Jersey,371213.0,0
